Date,Open,High,Low,Close,Adj Close,Volume
2020-05-19,54.266666412353516,56.53333282470703,54.233333587646484,55.46666717529297,44.02133560180664,3156775
2020-05-20,55.33333206176758,56.93333435058594,55.0,55.733333587646484,44.23297882080078,1354104
2020-05-21,56.33333206176758,57.20000076293945,55.666664123535156,56.133331298828125,44.55044174194336,1156005
2020-05-22,56.099998474121094,57.43333435058594,55.53333282470703,56.266666412353516,44.6562614440918,2191303
2020-05-26,57.20000076293945,57.266666412353516,55.099998474121094,55.400001525878906,43.96843338012695,1796176
2020-05-27,55.93333435058594,55.93333435058594,54.20000076293945,55.166664123535156,43.783241271972656,1833492
2020-05-28,55.133331298828125,56.56666564941406,54.70000076293945,55.733333587646484,44.23297882080078,1143700
2020-05-29,56.166664123535156,57.5,55.266666412353516,56.5,44.8414421081543,3047746
2020-06-01,57.33333206176758,59.33333206176758,57.0,58.133331298828125,46.13774871826172,2085979
2020-06-02,58.53333282470703,58.93333435058594,57.86666488647461,58.166664123535156,46.1641960144043,1631403
2020-06-03,59.86666488647461,60.83333206176758,59.36666488647461,59.79999923706055,47.46050262451172,2895151
2020-06-04,59.666664123535156,59.93333435058594,59.099998474121094,59.633331298828125,47.32822799682617,1127779
2020-06-05,60.0,61.133331298828125,60.0,60.83333206176758,48.28061294555664,1417249
2020-06-08,64.53333282470703,64.96666717529297,62.79999923706055,63.29999923706055,50.23829650878906,3126655
2020-06-09,63.633331298828125,64.16666412353516,62.20000076293945,63.53333282470703,50.42347717285156,1333228
2020-06-10,63.33333206176758,64.5999984741211,62.03333282470703,62.666664123535156,49.73564529418945,2734429
2020-06-11,62.400001525878906,65.83333587646484,62.03333282470703,62.633331298828125,49.70918655395508,4641907
2020-06-12,59.86666488647461,61.266666412353516,59.79999923706055,60.766666412353516,48.22770309448242,2290102
2020-06-15,60.33333206176758,65.19999694824219,60.29999923706055,64.83333587646484,51.45523452758789,7085074
2020-06-16,65.63333129882812,68.5999984741211,65.46666717529297,67.5,53.57164001464844,8982723
2020-06-17,67.66666412353516,68.0,64.13333129882812,64.5999984741211,51.270050048828125,3686077
2020-06-18,65.13333129882812,67.13333129882812,64.73332977294922,66.66666412353516,52.91026306152344,2273764
2020-06-19,67.30000305175781,71.5999984741211,66.36666870117188,70.16666412353516,55.68804168701172,13298169
2020-06-22,70.0,71.0999984741211,68.16666412353516,68.43333435058594,54.3123893737793,2771943
2020-06-23,68.43333435058594,69.56666564941406,67.46666717529297,67.80000305175781,53.80973815917969,2872348
2020-06-24,68.06666564941406,69.0,65.73332977294922,67.03333282470703,53.201271057128906,2335197
2020-06-25,66.46666717529297,67.0,55.46666717529297,60.599998474121094,48.09542465209961,9898576
2020-06-26,63.96666717529297,63.96666717529297,62.133331298828125,62.96666717529297,49.97374725341797,4603170
2020-06-29,64.26666259765625,65.19999694824219,62.33333206176758,63.766666412353516,50.608665466308594,4059613
2020-06-30,64.66666412353516,64.66666412353516,62.06666564941406,62.43333435058594,49.55046081542969,2527464
2020-07-01,62.46666717529297,63.33333206176758,61.79999923706055,63.20000076293945,50.158935546875,1635991
2020-07-02,63.633331298828125,64.66666412353516,63.266666412353516,63.46666717529297,50.370574951171875,1769584
2020-07-03,63.599998474121094,65.0999984741211,63.29999923706055,64.86666870117188,51.481689453125,2130376
2020-07-06,65.93333435058594,66.33333587646484,65.16666412353516,66.13333129882812,52.48698043823242,1207945
2020-07-07,66.43333435058594,66.66666412353516,65.43333435058594,66.0,52.381160736083984,990162
2020-07-08,66.30000305175781,67.66666412353516,65.56666564941406,67.0,53.17481231689453,1887183
2020-07-09,67.13333129882812,68.0,66.73332977294922,67.69999694824219,53.730369567871094,1348087
2020-07-10,67.33333587646484,67.33333587646484,65.66666412353516,66.53333282470703,52.804439544677734,729264
2020-07-13,66.53333282470703,67.06666564941406,64.73332977294922,65.06666564941406,51.640411376953125,1244608
2020-07-14,65.36666870117188,65.5,63.33333206176758,63.43333435058594,50.3441162109375,1033272
2020-07-15,64.80000305175781,65.26666259765625,63.46666717529297,63.79999923706055,50.6351203918457,1423923
2020-07-16,64.66666412353516,64.66666412353516,62.06666564941406,62.166664123535156,49.33881759643555,1671616
2020-07-17,63.20000076293945,64.83333587646484,62.133331298828125,63.29999923706055,50.23829650878906,2241948
2020-07-20,63.900001525878906,64.83333587646484,63.400001525878906,63.900001525878906,50.7144889831543,1457874
2020-07-21,64.5999984741211,65.30000305175781,63.666664123535156,63.79999923706055,50.6351203918457,2335335
2020-07-22,64.30000305175781,64.76666259765625,63.20000076293945,63.5,50.39702224731445,1091463
2020-07-23,63.36666488647461,65.06666564941406,63.36666488647461,64.4000015258789,51.11131286621094,1602187
2020-07-24,64.0,66.93333435058594,64.0,66.43333435058594,52.72508239746094,2282796
2020-07-27,66.43333435058594,66.5999984741211,65.0,65.46666717529297,51.9578742980957,1386198
2020-07-28,65.5,66.26666259765625,64.5,64.66666412353516,51.32294845581055,731716
2020-07-29,64.73332977294922,65.33333587646484,64.53333282470703,64.76666259765625,51.402313232421875,773373
2020-07-30,65.06666564941406,66.33333587646484,64.33333587646484,64.53333282470703,51.217132568359375,690385
2020-07-31,64.66666412353516,65.16666412353516,63.400001525878906,64.43333435058594,51.13777160644531,728718
2020-08-03,64.43333435058594,64.43333435058594,63.0,63.166664123535156,50.13247299194336,965041
2020-08-04,64.46666717529297,64.46666717529297,62.599998474121094,62.79999923706055,49.841468811035156,1034124
2020-08-05,62.86666488647461,63.400001525878906,62.56666564941406,62.70000076293945,49.76210403442383,676893
2020-08-06,63.20000076293945,64.13333129882812,62.79999923706055,63.400001525878906,50.317657470703125,1582428
2020-08-07,63.46666717529297,63.96666717529297,63.099998474121094,63.233333587646484,50.18537902832031,624097
2020-08-10,63.43333435058594,64.66666412353516,63.43333435058594,63.599998474121094,50.47639465332031,757657
2020-08-11,63.666664123535156,64.23332977294922,63.46666717529297,63.666664123535156,50.529296875,654639
2020-08-12,63.666664123535156,63.93333435058594,63.03333282470703,63.20000076293945,50.158935546875,804723
2020-08-13,63.5,64.13333129882812,63.06666564941406,63.33333206176758,50.264747619628906,971181
2020-08-14,63.36666488647461,63.733333587646484,62.53333282470703,62.733333587646484,49.78855895996094,876451
2020-08-17,63.33333206176758,63.93333435058594,62.83333206176758,63.83333206176758,50.66157913208008,756106
2020-08-18,64.46666717529297,65.66666412353516,64.0,64.16666412353516,50.926124572753906,3358488
2020-08-19,64.16666412353516,64.80000305175781,64.03333282470703,64.43333435058594,51.13777160644531,1429767
2020-08-20,64.53333282470703,66.76666259765625,64.33333587646484,66.53333282470703,52.804439544677734,5007703
2020-08-21,67.46666717529297,68.5999984741211,66.13333129882812,66.5,52.777992248535156,4619739
2020-08-24,66.0,66.0,64.66666412353516,64.86666870117188,51.481689453125,3281757
2020-08-25,65.30000305175781,65.83333587646484,64.73332977294922,64.93333435058594,51.53459548950195,2760826
2020-08-26,65.5999984741211,65.5999984741211,64.93333435058594,65.06666564941406,51.640411376953125,969772
2020-08-27,65.4000015258789,65.46666717529297,64.96666717529297,65.23332977294922,51.7726936340332,656616
2020-08-28,65.36666870117188,65.73332977294922,64.46666717529297,64.56666564941406,51.243587493896484,1444417
2020-08-31,64.66666412353516,66.33333587646484,62.666664123535156,63.166664123535156,50.13247299194336,2843991
2020-09-01,63.53333282470703,64.0,61.83333206176758,62.70000076293945,49.76210403442383,1568649
2020-09-02,63.099998474121094,64.80000305175781,62.666664123535156,64.5,51.1906852722168,959640
2020-09-03,64.5,65.0,64.0,64.73332977294922,51.37586975097656,530107
2020-09-04,64.19999694824219,64.33333587646484,62.83333206176758,63.03333282470703,50.026649475097656,749232
2020-09-07,63.33333206176758,63.733333587646484,62.400001525878906,63.400001525878906,50.317657470703125,641469
2020-09-08,63.400001525878906,63.666664123535156,62.56666564941406,63.099998474121094,50.079559326171875,419563
2020-09-09,62.5,62.53333282470703,61.06666564941406,62.266666412353516,49.41818618774414,577512
2020-09-10,62.46666717529297,62.93333435058594,62.06666564941406,62.633331298828125,49.70918655395508,446773
2020-09-11,62.633331298828125,63.86666488647461,62.53333282470703,62.96666717529297,49.97374725341797,680793
2020-09-14,63.46666717529297,64.0,62.766666412353516,63.56666564941406,50.44993209838867,671191
2020-09-15,64.0,64.13333129882812,63.46666717529297,63.900001525878906,50.7144889831543,816768
2020-09-16,63.900001525878906,64.13333129882812,62.5,62.599998474121094,49.6827392578125,624043
2020-09-17,63.266666412353516,63.633331298828125,62.733333587646484,63.33333206176758,50.264747619628906,862920
2020-09-18,63.900001525878906,65.30000305175781,63.70000076293945,64.43333435058594,51.13777160644531,3627045
2020-09-21,63.96666717529297,64.06666564941406,60.70000076293945,61.33333206176758,49.49684524536133,683979
2020-09-22,61.0,61.86666488647461,58.06666564941406,58.766666412353516,47.425506591796875,844197
2020-09-23,59.29999923706055,60.666664123535156,58.36666488647461,58.70000076293945,47.37171173095703,595887
2020-09-24,58.33333206176758,58.33333206176758,55.666664123535156,56.43333435058594,45.54248046875,966001
2020-09-25,56.733333587646484,58.666664123535156,56.666664123535156,58.29999923706055,47.04890060424805,718762
2020-09-28,58.599998474121094,60.400001525878906,58.0,59.233333587646484,47.80211639404297,700057
2020-09-29,59.93333435058594,60.53333282470703,58.53333282470703,59.0,47.61381149291992,802239
2020-09-30,59.0,60.133331298828125,58.33333206176758,59.53333282470703,48.044219970703125,420187
2020-10-01,58.43333435058594,59.400001525878906,58.0,59.133331298828125,47.721412658691406,677094
2020-10-05,59.0,59.33333206176758,57.400001525878906,57.666664123535156,46.53779220581055,2030761
2020-10-06,57.96666717529297,58.266666412353516,57.400001525878906,57.5,46.40328598022461,557476
2020-10-07,57.633331298828125,63.33333206176758,57.166664123535156,61.29999923706055,49.469940185546875,8668660
2020-10-08,60.96666717529297,60.96666717529297,58.93333435058594,59.166664123535156,47.74830627441406,1125714
2020-10-09,59.86666488647461,60.56666564941406,59.20000076293945,59.599998474121094,48.098018646240234,884536
2020-10-12,60.20000076293945,60.599998474121094,58.099998474121094,58.46666717529297,47.18340301513672,504820
2020-10-13,58.666664123535156,58.93333435058594,57.733333587646484,57.93333435058594,46.752994537353516,391452
2020-10-14,57.86666488647461,58.0,56.099998474121094,56.233333587646484,45.38106918334961,1849593
2020-10-15,56.5,57.0,56.0,56.633331298828125,45.70387649536133,998670
2020-10-16,57.03333282470703,58.79999923706055,57.03333282470703,57.666664123535156,46.53779220581055,1799449
2020-10-19,57.96666717529297,59.733333587646484,57.86666488647461,59.43333435058594,47.96351623535156,1391833
2020-10-20,58.733333587646484,59.733333587646484,58.733333587646484,59.0,47.61381149291992,695047
2020-10-21,59.0,59.599998474121094,58.33333206176758,58.56666564941406,47.26410675048828,789477
2020-10-22,58.46666717529297,61.79999923706055,58.43333435058594,61.099998474121094,49.30853271484375,7124596
2020-10-23,61.400001525878906,61.633331298828125,60.0,60.633331298828125,48.93193054199219,786546
2020-10-26,61.266666412353516,61.266666412353516,59.70000076293945,59.79999923706055,48.25941848754883,387472
2020-10-27,59.5,59.93333435058594,58.599998474121094,58.766666412353516,47.425506591796875,739585
2020-10-28,59.86666488647461,59.86666488647461,58.33333206176758,58.43333435058594,47.15650939941406,413964
2020-10-29,58.06666564941406,58.666664123535156,56.79999923706055,57.03333282470703,46.02668380737305,757242
2020-10-30,57.06666564941406,58.20000076293945,57.06666564941406,57.29999923706055,46.241886138916016,695455
2020-11-02,57.33333206176758,57.70000076293945,55.733333587646484,55.93333435058594,45.13896560668945,1523031
2020-11-03,56.29999923706055,56.633331298828125,55.666664123535156,56.03333282470703,45.21966552734375,711859
2020-11-04,56.56666564941406,56.56666564941406,56.06666564941406,56.29999923706055,45.43487548828125,279318
2020-11-05,56.666664123535156,57.29999923706055,56.53333282470703,57.099998474121094,46.08047866821289,738246
2020-11-06,57.36666488647461,57.93333435058594,57.33333206176758,57.56666564941406,46.457088470458984,538083
2020-11-09,58.29999923706055,58.666664123535156,57.33333206176758,57.93333435058594,46.752994537353516,909435
2020-11-10,58.70000076293945,59.56666564941406,58.666664123535156,59.166664123535156,47.74830627441406,1822099
2020-11-11,59.36666488647461,60.79999923706055,59.33333206176758,60.33333206176758,48.689823150634766,1306567
2020-11-12,60.96666717529297,61.666664123535156,60.766666412353516,61.266666412353516,49.44303894042969,995713
2020-11-13,61.29999923706055,62.233333587646484,60.06666564941406,61.266666412353516,49.44303894042969,2146998
2020-11-14,61.733333587646484,61.93333435058594,61.53333282470703,61.766666412353516,49.84654998779297,240583
2020-11-17,62.599998474121094,62.766666412353516,61.79999923706055,62.03333282470703,50.06174850463867,955912
2020-11-18,62.03333282470703,62.43333435058594,61.400001525878906,62.166664123535156,50.169349670410156,835033
2020-11-19,62.0,62.33333206176758,61.0,61.33333206176758,49.49684524536133,1107777
2020-11-20,61.33333206176758,61.633331298828125,60.666664123535156,60.83333206176758,49.09333419799805,534004
2020-11-23,61.20000076293945,63.56666564941406,60.70000076293945,62.36666488647461,50.33075714111328,2033562
2020-11-24,62.5,63.266666412353516,62.33333206176758,62.86666488647461,50.7342643737793,1090237
2020-11-25,64.33333587646484,65.36666870117188,64.0,64.86666870117188,52.34829330444336,4560097
2020-11-26,65.26666259765625,65.30000305175781,64.4000015258789,64.66666412353516,52.18688201904297,1007974
2020-11-27,65.0,65.5,63.46666717529297,64.0999984741211,51.729576110839844,1502931
2020-12-01,64.66666412353516,67.93333435058594,63.166664123535156,66.63333129882812,53.77401351928711,4743750
2020-12-02,66.66666412353516,68.66666412353516,66.36666870117188,68.0,54.876930236816406,3296545
2020-12-03,68.5999984741211,69.96666717529297,68.19999694824219,69.53333282470703,56.11435317993164,2104242
2020-12-04,69.93333435058594,71.56666564941406,69.56666564941406,71.4000015258789,57.62078094482422,4627777
2020-12-07,71.53333282470703,73.26666259765625,71.5,72.4000015258789,58.427791595458984,2385633
2020-12-08,72.86666870117188,73.0,70.13333129882812,71.26666259765625,57.513179779052734,1881534
2020-12-09,71.96666717529297,72.0,69.73332977294922,69.96666717529297,56.46406936645508,1722552
2020-12-10,70.66666412353516,70.66666412353516,69.4000015258789,69.9000015258789,56.41025161743164,1455841
2020-12-11,71.33333587646484,77.13333129882812,70.73332977294922,73.0999984741211,58.992706298828125,12790327
2020-12-14,73.66666412353516,79.0,73.66666412353516,77.9000015258789,62.86637878417969,6323752
2020-12-15,76.73332977294922,77.66666412353516,75.36666870117188,76.5,61.73655700683594,3070809
2020-12-16,76.66666412353516,78.66666412353516,76.13333129882812,77.0999984741211,62.22075653076172,2134504
2020-12-17,78.33333587646484,79.4000015258789,74.69999694824219,76.0999984741211,61.413734436035156,3907672
2020-12-18,76.06666564941406,76.26666259765625,72.03333282470703,72.76666259765625,58.72369384765625,3660795
2020-12-21,72.0,72.0,66.66666412353516,67.83333587646484,54.74243927001953,2703751
2020-12-22,66.76666259765625,69.96666717529297,65.36666870117188,68.26666259765625,55.092132568359375,2578099
2020-12-23,68.53333282470703,70.53333282470703,68.53333282470703,69.96666717529297,56.46406936645508,1434912
2020-12-24,70.86666870117188,74.13333129882812,70.73332977294922,72.5999984741211,58.58918762207031,3457864
2020-12-28,73.33333587646484,74.33333587646484,73.06666564941406,74.0999984741211,59.79970932006836,1581460
2020-12-29,74.63333129882812,74.93333435058594,72.63333129882812,73.43333435058594,59.26171112060547,1386174
2020-12-30,74.03333282470703,74.33333587646484,73.0,73.69999694824219,59.47690200805664,935820
2020-12-31,73.93333435058594,74.66666412353516,70.96666717529297,71.5999984741211,57.78218078613281,4169533
2021-01-01,72.66666412353516,72.93333435058594,71.86666870117188,72.46666717529297,58.481597900390625,1326969
2021-01-04,73.30000305175781,75.13333129882812,73.23332977294922,74.9000015258789,60.44532775878906,3195631
2021-01-05,75.96666717529297,76.63333129882812,74.13333129882812,74.63333129882812,60.230125427246094,3653826
2021-01-06,76.5999984741211,77.26666259765625,74.86666870117188,75.33333587646484,60.7950439453125,4607667
2021-01-07,76.33333587646484,76.66666412353516,75.03333282470703,75.19999694824219,60.68743133544922,1954242
2021-01-08,75.93333435058594,76.0,75.19999694824219,75.69999694824219,61.0909309387207,1978903
2021-01-11,76.26666259765625,76.93333435058594,75.4000015258789,76.53333282470703,61.76345443725586,2119767
2021-01-12,76.33333587646484,77.33333587646484,75.73332977294922,76.73332977294922,61.92485809326172,1893663
2021-01-13,77.66666412353516,79.5999984741211,76.9000015258789,77.96666717529297,62.920169830322266,4414362
2021-01-14,78.33333587646484,78.80000305175781,77.0999984741211,78.0999984741211,63.02777862548828,1226119
2021-01-15,78.23332977294922,78.9000015258789,76.86666870117188,78.33333587646484,63.2160758972168,2437383
2021-01-18,78.43333435058594,78.56666564941406,73.66666412353516,76.53333282470703,61.76345443725586,2691712
2021-01-19,77.26666259765625,78.0,76.66666412353516,77.56666564941406,62.59736633300781,1654708
2021-01-20,77.80000305175781,78.0,76.9000015258789,77.46666717529297,62.51666259765625,785667
2021-01-21,77.13333129882812,77.56666564941406,74.73332977294922,75.83333587646484,61.19854736328125,1222318
2021-01-22,75.83333587646484,77.5999984741211,73.36666870117188,74.33333587646484,59.98801040649414,4071489
2021-01-25,74.66666412353516,75.0,72.36666870117188,73.66666412353516,59.45000457763672,1249996
2021-01-27,72.96666717529297,75.19999694824219,72.9000015258789,74.56666564941406,60.176326751708984,1491417
2021-01-28,74.43333435058594,74.43333435058594,72.83333587646484,73.69999694824219,59.47690200805664,947562
2021-01-29,74.46666717529297,75.13333129882812,73.86666870117188,74.23332977294922,59.907318115234375,834946
2021-02-01,74.5999984741211,75.06666564941406,73.73332977294922,74.73332977294922,60.310829162597656,1201749
2021-02-02,75.13333129882812,76.0,74.73332977294922,75.30000305175781,60.768131256103516,1087968
2021-02-03,76.66666412353516,77.26666259765625,75.33333587646484,76.0,61.33305358886719,2225200
2021-02-04,76.5999984741211,78.96666717529297,76.33333587646484,78.76666259765625,63.56577682495117,3020764
2021-02-05,79.93333435058594,81.36666870117188,77.4000015258789,78.03333282470703,62.973960876464844,3290766
2021-02-08,79.96666717529297,80.0,78.33333587646484,78.69999694824219,63.511985778808594,1808862
2021-02-09,79.96666717529297,80.9000015258789,79.03333282470703,79.96666717529297,64.53419494628906,2747806
2021-02-10,80.26666259765625,80.5999984741211,79.66666412353516,79.93333435058594,64.5073013305664,1381330
2021-02-11,80.26666259765625,80.66666412353516,79.73332977294922,79.96666717529297,64.53419494628906,1889086
2021-02-12,78.26666259765625,78.26666259765625,76.83333587646484,77.0999984741211,62.22075653076172,2387491
2021-02-15,77.93333435058594,78.0,77.0999984741211,77.36666870117188,62.43595886230469,1168342
2021-02-16,78.43333435058594,79.26666259765625,77.80000305175781,78.83333587646484,63.61958312988281,2234070
